Cash Balance,,,,,,,,,,,,,,
DATE,TIME,TYPE,REF #,DESCRIPTION,Misc Fees,Commissions & Fees,AMOUNT,BALANCE,,,,,,
2/22/24,16:15:00,ADJ,,/ESH24:XCME mark to market at 5097.75 official settlement price,,,1015000,30847862,,,,,,
2/23/24,01:00:00,BAL,,Cash balance at the start of business day 23.02 CST,,,,30847862,,,,,,
2/23/24,16:15:00,ADJ,,/ESH24:XCME mark to market at 5101.50 official settlement price,,,37500,30885362,,,,,,
2/24/24,01:00:00,BAL,,Cash balance at the start of business day 24.02 CST,,,,30885362,,,,,,
2/25/24,01:00:00,BAL,,Cash balance at the start of business day 25.02 CST,,,,30885362,,,,,,
2/26/24,01:00:00,BAL,,Cash balance at the start of business day 26.02 CST,,,,30885362,,,,,,
2/26/24,16:15:00,ADJ,,/ESH24:XCME mark to market at 5080.25 official settlement price,,,-212500,30672862,,,,,,
2/27/24,01:00:00,BAL,,Cash balance at the start of business day 27.02 CST,,,,30672862,,,,,,
2/27/24,16:15:00,ADJ,,/ESH24:XCME mark to market at 5090.00 official settlement price,,,97500,30770362,,,,,,
2/28/24,01:00:00,BAL,,Cash balance at the start of business day 28.02 CST,,,,30770362,,,,,,
2/28/24,16:15:00,ADJ,,/ESH24:XCME mark to market at 5081.00 official settlement price,,,-90000,30680362,,,,,,
2/29/24,01:00:00,BAL,,Cash balance at the start of business day 29.02 CST,,,,30680362,,,,,,
2/29/24,16:15:00,ADJ,,/ESH24:XCME mark to market at 5103.75 official settlement price,,,227500,30907862,,,,,,
3/1/24,01:00:00,BAL,,Cash balance at the start of business day 01.03 CST,,,,30907862,,,,,,
3/1/24,10:16:25,TRD,1783448988,BOT +100 /RTYH24:XCME @2068.50,,-225,,30907637,,,,,,
3/1/24,10:53:21,TRD,1783491075,"BOT +50,000 AMD @197.42",,,-9871000,21036637,,,,,,
3/1/24,16:15:00,ADJ,,/ESH24:XCME mark to market at 5146.00 official settlement price,,,422500,21459137,,,,,,
3/1/24,17:15:00,ADJ,,/RTYH24:XCME mark to market at 2078.20 official settlement price,,,48500,21507637,,,,,,
3/2/24,01:00:00,BAL,,Cash balance at the start of business day 02.03 CST,,,,21507637,,,,,,
3/3/24,01:00:00,BAL,,Cash balance at the start of business day 03.03 CST,,,,21507637,,,,,,
3/4/24,01:00:00,BAL,,Cash balance at the start of business day 04.03 CST,,,,21507637,,,,,,
3/4/24,16:15:00,ADJ,,/ESH24:XCME mark to market at 5138.25 official settlement price,,,-77500,21430137,,,,,,
3/4/24,17:15:00,ADJ,,/RTYH24:XCME mark to market at 2075.80 official settlement price,,,-12000,21418137,,,,,,
3/5/24,01:00:00,BAL,,Cash balance at the start of business day 05.03 CST,,,,21418137,,,,,,
3/5/24,16:15:00,ADJ,,/ESH24:XCME mark to market at 5085.75 official settlement price,,,-525000,20893137,,,,,,
3/5/24,17:15:00,ADJ,,/RTYH24:XCME mark to market at 2055.30 official settlement price,,,-102500,20790637,,,,,,
3/6/24,01:00:00,BAL,,Cash balance at the start of business day 06.03 CST,,,,20790637,,,,,,
3/6/24,16:15:00,ADJ,,/ESH24:XCME mark to market at 5111.75 official settlement price,,,260000,21050637,,,,,,
3/6/24,17:15:00,ADJ,,/RTYH24:XCME mark to market at 2069.70 official settlement price,,,72000,21122637,,,,,,
3/7/24,01:00:00,BAL,,Cash balance at the start of business day 07.03 CST,,,,21122637,,,,,,
3/7/24,09:57:28,TRD,1785136220,BOT +50 AAPL 100 19 APR 24 185 CALL @.93,-0.3,-32.5,-4650,21117954.2,,,,,,
3/7/24,16:15:00,ADJ,,/ESH24:XCME mark to market at 5161.75 official settlement price,,,500000,21617954.2,,,,,,
3/7/24,17:15:00,ADJ,,/RTYH24:XCME mark to market at 2086.70 official settlement price,,,85000,21702954.2,,,,,,
3/8/24,01:00:00,BAL,,Cash balance at the start of business day 08.03 CST,,,,21702954.2,,,,,,
3/8/24,16:15:00,ADJ,,/ESH24:XCME mark to market at 5129.00 official settlement price,,,-327500,21375454.2,,,,,,
3/8/24,17:15:00,ADJ,,/RTYH24:XCME mark to market at 2084.60 official settlement price,,,-10500,21364954.2,,,,,,
3/9/24,01:00:00,BAL,,Cash balance at the start of business day 09.03 CST,,,,21364954.2,,,,,,
3/10/24,01:00:00,BAL,,Cash balance at the start of business day 10.03 CST,,,,21364954.2,,,,,,
3/11/24,01:00:00,BAL,,Cash balance at the start of business day 11.03 CST,,,,21364954.2,,,,,,
3/11/24,10:16:57,TRD,1786038756,SOLD -200 VERTICAL NVDA 100 21 JUN 24 880/860 PUT @11.30,-37.7,-260,226000,21590656.5,,,,,,
3/11/24,16:15:00,ADJ,,/ESH24:XCME mark to market at 5123.00 official settlement price,,,-60000,21530656.5,,,,,,
3/11/24,17:15:00,ADJ,,/RTYH24:XCME mark to market at 2068.60 official settlement price,,,-80000,21450656.5,,,,,,
3/12/24,01:00:00,BAL,,Cash balance at the start of business day 12.03 CST,,,,21450656.5,,,,,,
3/12/24,16:15:00,ADJ,,/ESH24:XCME mark to market at 5177.25 official settlement price,,,542500,21993156.5,,,,,,
3/12/24,17:15:00,ADJ,,/RTYH24:XCME mark to market at 2065.30 official settlement price,,,-16500,21976656.5,,,,,,
3/13/24,01:00:00,BAL,,Cash balance at the start of business day 13.03 CST,,,,21976656.5,,,,,,
3/13/24,16:15:00,ADJ,,/ESH24:XCME mark to market at 5168.00 official settlement price,,,-92500,21884156.5,,,,,,
3/13/24,17:15:00,ADJ,,/RTYH24:XCME mark to market at 2072.70 official settlement price,,,37000,21921156.5,,,,,,
3/14/24,01:00:00,BAL,,Cash balance at the start of business day 14.03 CST,,,,21921156.5,,,,,,
3/14/24,16:15:00,ADJ,,/ESH24:XCME mark to market at 5153.75 official settlement price,,,-142500,21778656.5,,,,,,
3/14/24,17:15:00,ADJ,,/RTYH24:XCME mark to market at 2032.70 official settlement price,,,-200000,21578656.5,,,,,,
3/15/24,01:00:00,BAL,,Cash balance at the start of business day 15.03 CST,,,,21578656.5,,,,,,
3/15/24,16:15:00,ADJ,,/ESH24:XCME mark to market at 5101.67 official settlement price,,,-520800,21057856.5,,,,,,
3/15/24,17:15:00,ADJ,,/RTYH24:XCME mark to market at 2019.05 official settlement price,,,-68250,20989606.5,,,,,,
3/16/24,01:00:00,BAL,,Cash balance at the start of business day 16.03 CST,,,,20989606.5,,,,,,
3/16/24,01:00:00,EXP,1787928325,Removal of future due to assignment 100.0 /RTYH24:XCME,,,,20989606.5,,,,,,
3/17/24,01:00:00,BAL,,Cash balance at the start of business day 17.03 CST,,,,20989606.5,,,,,,
3/18/24,01:00:00,BAL,,Cash balance at the start of business day 18.03 CST,,,,20989606.5,,,,,,
3/19/24,01:00:00,BAL,,Cash balance at the start of business day 19.03 CST,,,,20989606.5,,,,,,
3/20/24,01:00:00,BAL,,Cash balance at the start of business day 20.03 CST,,,,20989606.5,,,,,,
3/21/24,01:00:00,BAL,,Cash balance at the start of business day 21.03 CST,,,,20989606.5,,,,,,
3/22/24,01:00:00,BAL,,Cash balance at the start of business day 22.03 CST,,,,20989606.5,,,,,,
3/23/24,01:00:00,BAL,,Cash balance at the start of business day 23.03 CST,,,,20989606.5,,,,,,
3/24/24,01:00:00,BAL,,Cash balance at the start of business day 24.03 CST,,,,20989606.5,,,,,,
3/25/24,01:00:00,BAL,,Cash balance at the start of business day 25.03 CST,,,,20989606.5,,,,,,
3/25/24,11:12:17,TRD,1790080638,BOT +200 VERTICAL NVDA 100 21 JUN 24 880/860 PUT @8.10,-20.31,-260,-162000,20827326.19,,,,,,
3/26/24,01:00:00,BAL,,Cash balance at the start of business day 26.03 CST,,,,20827326.19,,,,,,
3/27/24,01:00:00,BAL,,Cash balance at the start of business day 27.03 CST,,,,20827326.19,,,,,,
3/27/24,11:23:01,TRD,1790813312,BOT +100 VERTICAL TSLA 100 19 APR 24 177.5/205 CALL @8.37,-1.64,-130,-83700,20743494.55,,,,,,
3/28/24,01:00:00,BAL,,Cash balance at the start of business day 28.03 CST,,,,20743494.55,,,,,,
3/29/24,01:00:00,BAL,,Cash balance at the start of business day 29.03 CST,,,,20743494.55,,,,,,
3/30/24,01:00:00,BAL,,Cash balance at the start of business day 30.03 CST,,,,20743494.55,,,,,,
3/31/24,01:00:00,BAL,,Cash balance at the start of business day 31.03 CST,,,,20743494.55,,,,,,
4/1/24,01:00:00,BAL,,Cash balance at the start of business day 01.04 CST,,,,20743494.55,,,,,,
4/2/24,01:00:00,BAL,,Cash balance at the start of business day 02.04 CST,,,,20743494.55,,,,,,
4/2/24,11:26:54,TRD,1791928800,SOLD -100 VERTICAL TSLA 100 19 APR 24 177.5/205 CALL @2.45,-1.67,-130,24500,20767862.88,,,,,,
4/3/24,01:00:00,BAL,,Cash balance at the start of business day 03.04 CST,,,,20767862.88,,,,,,
4/4/24,01:00:00,BAL,,Cash balance at the start of business day 04.04 CST,,,,20767862.88,,,,,,
4/5/24,01:00:00,BAL,,Cash balance at the start of business day 05.04 CST,,,,20767862.88,,,,,,
4/6/24,01:00:00,BAL,,Cash balance at the start of business day 06.04 CST,,,,20767862.88,,,,,,
4/7/24,01:00:00,BAL,,Cash balance at the start of business day 07.04 CST,,,,20767862.88,,,,,,
4/8/24,01:00:00,BAL,,Cash balance at the start of business day 08.04 CST,,,,20767862.88,,,,,,
4/9/24,01:00:00,BAL,,Cash balance at the start of business day 09.04 CST,,,,20767862.88,,,,,,
4/10/24,01:00:00,BAL,,Cash balance at the start of business day 10.04 CST,,,,20767862.88,,,,,,
4/11/24,01:00:00,BAL,,Cash balance at the start of business day 11.04 CST,,,,20767862.88,,,,,,
4/12/24,01:00:00,BAL,,Cash balance at the start of business day 12.04 CST,,,,20767862.88,,,,,,
4/13/24,01:00:00,BAL,,Cash balance at the start of business day 13.04 CST,,,,20767862.88,,,,,,
4/14/24,01:00:00,BAL,,Cash balance at the start of business day 14.04 CST,,,,20767862.88,,,,,,
4/15/24,01:00:00,BAL,,Cash balance at the start of business day 15.04 CST,,,,20767862.88,,,,,,
4/16/24,01:00:00,BAL,,Cash balance at the start of business day 16.04 CST,,,,20767862.88,,,,,,
4/17/24,01:00:00,BAL,,Cash balance at the start of business day 17.04 CST,,,,20767862.88,,,,,,
4/17/24,09:32:49,TRD,1796171169,BOT +100 SPY 100 (Weeklys) 17 APR 24 510 CALL @.29,-0.6,-65,-2900,20764897.28,,,,,,
4/17/24,09:33:25,TRD,1796173525,BOT +100 SPY 100 (Weeklys) 17 APR 24 502 PUT @.48,-0.6,-65,-4800,20760031.68,,,,,,
4/17/24,09:59:56,TRD,1796175657,"BOT +20,000 TLT @88.59",,,-1771800,18988231.68,,,,,,
4/17/24,10:01:48,TRD,1796215736,SOLD -100 SPY 100 (Weeklys) 17 APR 24 510 CALL @.16,-0.63,-65,1600,18989766.05,,,,,,
4/17/24,10:06:36,TRD,1796223602,"SOLD -20,000 TLT @88.47",-29.9,,1769400,20759136.15,,,,,,
4/17/24,10:44:14,TRD,1796264824,SOLD -100 SPY 100 (Weeklys) 17 APR 24 502 PUT @.71,-0.72,-65,7100,20766170.43,,,,,,
4/17/24,10:53:08,TRD,1796246096,SOLD -100 SPY 100 (Weeklys) 17 APR 24 502 PUT @1.17,-0.8,-65,11700,20777804.63,,,,,,
4/17/24,12:50:10,TRD,1796357987,SOLD -200 SPY 100 18 APR 24 500 PUT @2.37,-2,-130,47400,20825072.63,,,,,,
4/17/24,14:16:04,TRD,1796402390,BOT +100 SPY 100 (Weeklys) 17 APR 24 502 PUT @1.00,-0.6,-65,-10000,20815007.03,,,,,,
4/17/24,14:16:17,TRD,1796402395,BOT +200 SPY 100 18 APR 24 500 PUT @1.34,-1.2,-130,-26800,20788075.83,,,,,,
4/18/24,01:00:00,BAL,,Cash balance at the start of business day 18.04 CST,,,,20788075.83,,,,,,
4/18/24,09:52:35,TRD,1796616670,BOT +300 QQQ 100 18 APR 24 429 CALL @.40,-1.8,-195,-12000,20775879.03,,,,,,
4/18/24,10:15:17,TRD,1796646530,BOT +300 QQQ 100 18 APR 24 429 CALL @.48,-1.8,-195,-14400,20761282.23,,,,,,
4/18/24,12:33:19,TRD,1796753662,BOT +500 QQQ 100 18 APR 24 429 CALL @.27,-3,-325,-13500,20747454.23,,,,,,
4/19/24,01:00:00,BAL,,Cash balance at the start of business day 19.04 CST,,,,20747454.23,,,,,,
4/20/24,01:00:00,BAL,,Cash balance at the start of business day 20.04 CST,,,,20747454.23,,,,,,
4/21/24,01:00:00,BAL,,Cash balance at the start of business day 21.04 CST,,,,20747454.23,,,,,,
4/22/24,01:00:00,BAL,,Cash balance at the start of business day 22.04 CST,,,,20747454.23,,,,,,
4/22/24,13:34:08,TRD,1797640578,"BOT +1,500 QQQ 100 (Weeklys) 22 APR 24 422 CALL @.07",-9,-975,-10500,20735970.23,,,,,,
,,,,TOTAL,($352.27),"($3,827.50)","($79,259,850.00)","$20,735,970.23",,,,,,
,,,,,,,,,,,,,,
Futures Statements,,,,,,,,,,,,,,
Trade Date,Exec Date,Exec Time,Type,Ref #,Description,Misc Fees,Commissions & Fees,Amount,Balance,,,,,
,,,,,,,,,,,,,,
Forex Statements,,,,,,,,,,,,,,
,Date,Time,Type,Ref #,Description,Commissions & Fees,Amount,Amount(USD),Balance,,,,,
,1/1/24,01:00:00,BAL,--,Cash balance at the start of the business day 01.01 CST.,--,--,--,"$10,000.00",,,,,
,1/2/24,01:00:00,BAL,--,Cash balance at the start of the business day 02.01 CST.,--,--,--,"$10,000.00",,,,,
,1/3/24,01:00:00,BAL,--,Cash balance at the start of the business day 03.01 CST.,--,--,--,"$10,000.00",,,,,
,1/4/24,01:00:00,BAL,--,Cash balance at the start of the business day 04.01 CST.,--,--,--,"$10,000.00",,,,,
,1/5/24,01:00:00,BAL,--,Cash balance at the start of the business day 05.01 CST.,--,--,--,"$10,000.00",,,,,
,1/6/24,01:00:00,BAL,--,Cash balance at the start of the business day 06.01 CST.,--,--,--,"$10,000.00",,,,,
,1/7/24,01:00:00,BAL,--,Cash balance at the start of the business day 07.01 CST.,--,--,--,"$10,000.00",,,,,
,1/8/24,01:00:00,BAL,--,Cash balance at the start of the business day 08.01 CST.,--,--,--,"$10,000.00",,,,,
,1/9/24,01:00:00,BAL,--,Cash balance at the start of the business day 09.01 CST.,--,--,--,"$10,000.00",,,,,
,1/10/24,01:00:00,BAL,--,Cash balance at the start of the business day 10.01 CST.,--,--,--,"$10,000.00",,,,,
,1/11/24,01:00:00,BAL,--,Cash balance at the start of the business day 11.01 CST.,--,--,--,"$10,000.00",,,,,
,1/12/24,01:00:00,BAL,--,Cash balance at the start of the business day 12.01 CST.,--,--,--,"$10,000.00",,,,,
,1/13/24,01:00:00,BAL,--,Cash balance at the start of the business day 13.01 CST.,--,--,--,"$10,000.00",,,,,
,1/14/24,01:00:00,BAL,--,Cash balance at the start of the business day 14.01 CST.,--,--,--,"$10,000.00",,,,,
,1/15/24,01:00:00,BAL,--,Cash balance at the start of the business day 15.01 CST.,--,--,--,"$10,000.00",,,,,
,1/16/24,01:00:00,BAL,--,Cash balance at the start of the business day 16.01 CST.,--,--,--,"$10,000.00",,,,,
,1/17/24,01:00:00,BAL,--,Cash balance at the start of the business day 17.01 CST.,--,--,--,"$10,000.00",,,,,
,1/18/24,01:00:00,BAL,--,Cash balance at the start of the business day 18.01 CST.,--,--,--,"$10,000.00",,,,,
,1/19/24,01:00:00,BAL,--,Cash balance at the start of the business day 19.01 CST.,--,--,--,"$10,000.00",,,,,
,1/20/24,01:00:00,BAL,--,Cash balance at the start of the business day 20.01 CST.,--,--,--,"$10,000.00",,,,,
,1/21/24,01:00:00,BAL,--,Cash balance at the start of the business day 21.01 CST.,--,--,--,"$10,000.00",,,,,
,1/22/24,01:00:00,BAL,--,Cash balance at the start of the business day 22.01 CST.,--,--,--,"$10,000.00",,,,,
,1/23/24,01:00:00,BAL,--,Cash balance at the start of the business day 23.01 CST.,--,--,--,"$10,000.00",,,,,
,1/24/24,01:00:00,BAL,--,Cash balance at the start of the business day 24.01 CST.,--,--,--,"$10,000.00",,,,,
,1/25/24,01:00:00,BAL,--,Cash balance at the start of the business day 25.01 CST.,--,--,--,"$10,000.00",,,,,
,1/26/24,01:00:00,BAL,--,Cash balance at the start of the business day 26.01 CST.,--,--,--,"$10,000.00",,,,,
,1/27/24,01:00:00,BAL,--,Cash balance at the start of the business day 27.01 CST.,--,--,--,"$10,000.00",,,,,
,1/28/24,01:00:00,BAL,--,Cash balance at the start of the business day 28.01 CST.,--,--,--,"$10,000.00",,,,,
,1/29/24,01:00:00,BAL,--,Cash balance at the start of the business day 29.01 CST.,--,--,--,"$10,000.00",,,,,
,1/30/24,01:00:00,BAL,--,Cash balance at the start of the business day 30.01 CST.,--,--,--,"$10,000.00",,,,,
,1/31/24,01:00:00,BAL,--,Cash balance at the start of the business day 31.01 CST.,--,--,--,"$10,000.00",,,,,
,2/1/24,01:00:00,BAL,--,Cash balance at the start of the business day 01.02 CST.,--,--,--,"$10,000.00",,,,,
,2/2/24,01:00:00,BAL,--,Cash balance at the start of the business day 02.02 CST.,--,--,--,"$10,000.00",,,,,
,2/3/24,01:00:00,BAL,--,Cash balance at the start of the business day 03.02 CST.,--,--,--,"$10,000.00",,,,,
,2/4/24,01:00:00,BAL,--,Cash balance at the start of the business day 04.02 CST.,--,--,--,"$10,000.00",,,,,
,2/5/24,01:00:00,BAL,--,Cash balance at the start of the business day 05.02 CST.,--,--,--,"$10,000.00",,,,,
,2/6/24,01:00:00,BAL,--,Cash balance at the start of the business day 06.02 CST.,--,--,--,"$10,000.00",,,,,
,2/7/24,01:00:00,BAL,--,Cash balance at the start of the business day 07.02 CST.,--,--,--,"$10,000.00",,,,,
,2/8/24,01:00:00,BAL,--,Cash balance at the start of the business day 08.02 CST.,--,--,--,"$10,000.00",,,,,
,2/9/24,01:00:00,BAL,--,Cash balance at the start of the business day 09.02 CST.,--,--,--,"$10,000.00",,,,,
